X,Y,code_st,name,adresse,type_fonc,proprio,gestion,etat_avt,equipement,obs,icon_url
-17.2658999998851,14.733299999995,"1395",,DK_RFQ_DIORGA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.364499999875,14.7695000002249,"1396",,DK_THIAROY_NDAWENE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3712999995952,14.7667999998202,"1397",,DK_THIAROYE_TOUBA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3983000000449,14.7480999999151,"1398",,DK_BOUNTOU_PIKINE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.2359999997002,14.694300000145,"1399",,DK_BGY_NDIOLEMANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4332999997951,14.7617000002548,"1400",,DK_PARCELLES_U7,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3750000002498,14.78420000003,"1401",,DK_DAROU_NIANGOR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4471999995803,14.7617000002548,"1402",,DK_CITE_DIAMALAYE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4626899998436,14.721640000086,"1403",,DK_RONDPOINT_LIB6,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3931000003647,14.7789000002349,"1404",,DK_GUEDIAWAY_MBODE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4581000004146,14.7032999996953,"1405",,DK_SICAP_RUE10,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4518000003697,14.7378999998851,"1406",,DK_GRD_YOFF_ARAFAT,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3705999996902,14.7586000002898,"1407",,DK_PIK_HAMDALAYE3,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3717000000549,14.7721999997303,"1408",,DK_THIAROYE_MINAME,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4299000003847,14.7252999997952,"1409",,DK_HANN_KM_6.5,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4340999998151,14.6707000000051,"1410",,DK_INDEPENDANCE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4503999996602,14.7260999998152,"1411",,DK_DERKLE_CASTORS,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3227999996203,14.7715999999401,"1412",,DK_PA_KEUR_MASSAR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3405000001748,14.7845999995903,"1413",,DK_MALIKA_MAKHFOUS,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.5001000001149,14.7274999996253,"1414",,DK_MAMELLES_AVIONS,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4449429998195,14.6879899996388,"1415",,DK_GIBRALTAR2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4509000002348,14.6922000004297,"1416",,DK_FASS_RUE34,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4205999995903,14.7687000002049,"1417",,DK_PARCELLES_U1,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3733000000949,14.780300000045,"1418",,DK_NIMZAT_YAYA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3866000000899,14.7800999998152,"1419",,DK_GUEDIA_NOTERRE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.492099999915,14.7321999996303,"1420",,DK_CITE_ASSEMBLEE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4840999997152,14.7222999999451,"1421",,DK_OUAK_CITE_AVION,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4520999998151,14.7547000003048,"1422",,DK_PARCELLES_U26,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3877999996702,14.7625000002748,"1423",,DK_PIK_CITE_ICOTAF,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.378659999959,14.7661399999611,"1424",,DK_THIAROYE_MBAR,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3987799996972,14.7546299997747,"1425",,DK_PIKINE_GAZELLE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3961000002148,14.7643999997603,"1426",,DK_PIK_MARCHE_ZINC,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4422000001298,14.6789999996503,"1427",,DK_GRANDE_MOSQUEE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.2719799996772,14.7197799997472,"1428",,DK_RUFISQUE_SANTHIABA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4586000000899,14.7377999997702,"1429",,DK_CEM_SCAT_URBAM,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4473999998101,14.733299999995,"1430",,DK_GRAND_YOFF_LEONA,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4504999997751,14.6765999995903,"1431",,DK_MEDINA4,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3531000002648,14.7636999998551,"1432",,DK_FASS_MBAO,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4509000002348,14.6971500002724,"1433",,DK_COLOBANE_ESMT,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3494999997251,14.7887999999201,"1434",,DK_YEUMBEUL_AINOU,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3503500002523,14.7798700000005,"1435",,DK_PIK_DAROU_SALAM,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4833999998101,14.7595999996403,"1436",,DK_YOFF_OCEAN,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4738999996852,14.7601000002149,"1437",,DK_YOFF_MBENGUENE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4422000001298,14.7518999997852,"1438",,DK_GRAND_MEDINE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4440999996152,14.7031000003648,"1439",,DK_HLM_EXTENSION,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4431000002647,14.7141999996304,"1440",,DK_HLM2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3626099999515,14.7637900004082,"1441",,DK_THIAROYE_SAM_SAM1,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3586000002898,14.771700000055,"1442",,DK_YEUMBEUL3,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3213999998101,14.7790000003498,"1443",,DK_KEUR_MASSAR_U5,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3902999998451,14.7554000002099,"1444",,DK_PIKINE_ICOTAF2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3642999996452,14.7760999997153,"1445",,DK_YEUMBEUL_GANDIOL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4490100003112,14.7124400003058,"1446",,DK_BENEU_TALLY,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.2804999995753,14.8067999999201,"1447",,DK_TIV_PEUL_MARCH,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4494000003097,14.7063000004447,"1448",,DK_NOROLEC,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3922000002298,14.7672000002798,"1449",,DK_PIKINE_CFA3,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3846999997052,14.7510999997652,"1450",,DK_PIK_MARNANE3,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4337000002548,14.7674999997253,"1451",,DK_CAMBERENE_MBANE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4620000003997,14.7408999997352,"1452",,DK_FOIRE_EXTENSION,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.2807100002663,14.7637500003623,"1453",,DK_PLAN_JAXAY,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3205999997901,14.7400599996693,"1454",,DK_MB_FALL_POSTE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.46079999992,14.7322999997452,"1455",,DK_LIB6_CAMP_PENAL,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4450999998651,14.7429000002349,"1456",,DK_CITE_MILLIONAIRE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.44979999987,14.7183999999601,"1457",,DK_BISCUITERIE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4273000000949,14.7618000003698,"1458",,DK_PARCELLES_U6,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3008999996352,14.7751999995804,"1459",,DK_KEUR_MASSAR6,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.2332200001029,14.7031900000185,"1460",,DK_BARGNY3,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4246100001513,14.7700300003843,"1461",,DK_CAMBERENE_CIMETIERE,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3823500001523,14.7841100003762,"1462",,DK_DAROU_NIANGOR2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3634999996252,14.7569400001809,"1463",,DK_DIAKSAO2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.3519700003152,14.7695000002249,"1464",,DK_FASS_MBAO_BIS,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4525299998596,14.7308599998891,"1465",,DK_GENDARMERIE_FDT,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
-17.4563299997296,14.7088599997892,"1466",,DK_GRAND_DAKAR2,ANTENNE RELAIS,HELIOS TOWER,FREE,,3G,,./0.png
